subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct
sub-021,NH,4,200,concatenate,,,,0.0766562972911347,0.0541564502962837,0.022499846994850997,True
sub-021,NH,4,200,concatenate,,,,0.06610952134042408,0.04311242736947269,0.022997093970951392,True
sub-021,NH,4,200,concatenate,,,,0.07035306563351475,0.03960980034738028,0.03074326528613447,True
sub-021,NH,4,200,concatenate,,,,0.07511183158891387,0.05366961542018595,0.021442216168727914,True
sub-021,NH,4,200,concatenate,,,,0.08328324164529816,0.0018016178740757809,0.08148162377122238,True
sub-021,NH,4,200,concatenate,,,,0.07429267854886565,0.001530674823194328,0.07276200372567132,True
sub-021,NH,4,200,concatenate,,,,0.11107786414751426,0.017447042377386007,0.09363082177012826,True
sub-021,NH,4,200,concatenate,,,,0.1532126072309184,0.02808478037794989,0.1251278268529685,True
sub-022,NH,4,200,concatenate,,,,0.057953284487619904,0.028645363785658646,0.029307920701961258,True
sub-022,NH,4,200,concatenate,,,,0.005039201320236745,0.005484270322092578,-0.0004450690018558325,False
sub-022,NH,4,200,concatenate,,,,0.0808221689908275,0.011075505773706975,0.06974666321712053,True
sub-022,NH,4,200,concatenate,,,,0.062111378071364895,0.025235245906841418,0.03687613216452348,True
sub-022,NH,4,200,concatenate,,,,0.0374325172576182,0.04126734739174991,-0.00383483013413171,False
sub-022,NH,4,200,concatenate,,,,0.09758190302888924,0.03698156040928796,0.060600342619601275,True
sub-022,NH,4,200,concatenate,,,,0.15444680106087721,0.03890499888756085,0.11554180217331636,True
sub-022,NH,4,200,concatenate,,,,0.03816514459487675,0.02689115672838192,0.01127398786649483,True
sub-023,NH,4,200,concatenate,,,,0.023066127127222988,0.029590750245459783,-0.006524623118236796,False
sub-023,NH,4,200,concatenate,,,,0.0373521990806598,0.021808400392438688,0.015543798688221113,True
sub-023,NH,4,200,concatenate,,,,0.09653275087075287,0.012524412880101301,0.08400833799065158,True
sub-023,NH,4,200,concatenate,,,,0.0716078608979265,0.021407428696468053,0.05020043220145845,True
sub-023,NH,4,200,concatenate,,,,0.0672690952482681,0.03098952297090183,0.03627957227736627,True
sub-023,NH,4,200,concatenate,,,,0.06757308157408369,0.01810394239126913,0.049469139182814564,True
sub-023,NH,4,200,concatenate,,,,0.03659201809704134,0.013011955425691144,0.023580062671350193,True
sub-023,NH,4,200,concatenate,,,,0.03935166134766475,0.02471851270715857,0.014633148640506178,True
sub-024,NH,4,200,concatenate,,,,0.04720699693352398,0.006078759246847485,0.0411282376866765,True
sub-024,NH,4,200,concatenate,,,,0.12340013567804627,0.06074214606564021,0.06265798961240605,True
sub-024,NH,4,200,concatenate,,,,0.12057386470792232,0.03358905090193619,0.08698481380598613,True
sub-024,NH,4,200,concatenate,,,,0.131441592428363,0.044334602160483565,0.08710699026787944,True
sub-024,NH,4,200,concatenate,,,,0.10637174596434075,0.02371741360250371,0.08265433236183704,True
sub-024,NH,4,200,concatenate,,,,0.13785938433459632,0.012905877834717536,0.12495350649987878,True
sub-025,NH,4,200,concatenate,,,,0.06450932752854711,0.06545351889350916,-0.0009441913649620437,False
sub-025,NH,4,200,concatenate,,,,0.04394721317054641,0.005062116267659145,0.038885096902887266,True
sub-025,NH,4,200,concatenate,,,,0.06980897171033056,0.0009032135497737585,0.0689057581605568,True
sub-025,NH,4,200,concatenate,,,,0.14414004556334184,0.04149190061382636,0.10264814494951548,True
sub-025,NH,4,200,concatenate,,,,0.07076787810505099,0.021689777485588282,0.0490781006194627,True
sub-025,NH,4,200,concatenate,,,,0.07870340553012431,0.011706409263802843,0.06699699626632147,True
sub-025,NH,4,200,concatenate,,,,0.14435210960238162,0.011973462501889201,0.1323786471004924,True
sub-025,NH,4,200,concatenate,,,,0.05771693458204523,0.010015336194680305,0.04770159838736492,True
sub-026,NH,4,200,concatenate,,,,0.04218156361785434,0.09784755416461773,-0.05566599054676338,False
sub-026,NH,4,200,concatenate,,,,0.035874604830800814,0.035518844224682454,0.00035576060611836047,True
sub-026,NH,4,200,concatenate,,,,0.08761056254552656,0.005844864248424101,0.08176569829710245,True
sub-026,NH,4,200,concatenate,,,,0.06601320242600722,0.02741905640852935,0.038594146017477876,True
sub-026,NH,4,200,concatenate,,,,0.09894089577576509,0.014273922896574634,0.08466697287919046,True
sub-026,NH,4,200,concatenate,,,,0.014032665308547309,0.012682799236829773,0.0013498660717175363,True
sub-026,NH,4,200,concatenate,,,,0.07166480830370754,0.07770958016883737,-0.006044771865129833,False
sub-026,NH,4,200,concatenate,,,,0.0915102067518352,0.04104109829342271,0.050469108458412494,True
sub-027,NH,4,200,concatenate,,,,0.02516186743344979,0.008791306516736791,0.016370560916713,True
sub-027,NH,4,200,concatenate,,,,0.06779636366721434,0.041374424085692266,0.026421939581522072,True
sub-027,NH,4,200,concatenate,,,,0.05783402979047151,0.02056253103257465,0.037271498757896857,True
sub-027,NH,4,200,concatenate,,,,0.10412637030426809,0.012587485831609749,0.09153888447265834,True
sub-027,NH,4,200,concatenate,,,,0.05983901378779432,0.03094953124759112,0.0288894825402032,True
sub-027,NH,4,200,concatenate,,,,0.00932161233132535,0.04823291424436622,-0.038911301913040874,False
sub-027,NH,4,200,concatenate,,,,0.09634034141754119,0.04403992321015205,0.05230041820738914,True
sub-027,NH,4,200,concatenate,,,,0.0801340126669752,0.05805182656160492,0.02208218610537028,True
sub-028,NH,4,200,concatenate,,,,0.0021396406086310136,0.038059789335750396,-0.035920148727119385,False
sub-028,NH,4,200,concatenate,,,,0.008583920189369015,0.04095494866240389,-0.03237102847303487,False
sub-028,NH,4,200,concatenate,,,,0.05544443168237113,0.021428190735074366,0.03401624094729676,True
sub-028,NH,4,200,concatenate,,,,0.027675093734311356,0.04341524720056487,-0.01574015346625351,False
sub-028,NH,4,200,concatenate,,,,0.01884243628700034,0.016437911850568677,0.0024045244364316633,True
sub-028,NH,4,200,concatenate,,,,0.0875119461199243,0.013257641886675135,0.07425430423324916,True
sub-028,NH,4,200,concatenate,,,,0.017998506003977004,0.029759923273744406,-0.011761417269767403,False
sub-028,NH,4,200,concatenate,,,,0.06404633261102095,0.02810342555734,0.03594290705368096,True
sub-029,NH,4,200,concatenate,,,,0.0005013220075305562,0.04825984615226903,-0.047758524144738475,False
sub-029,NH,4,200,concatenate,,,,0.0640278259838649,0.01929190589185717,0.04473592009200773,True
sub-029,NH,4,200,concatenate,,,,0.021891125801038042,0.01572518672187446,0.006165939079163581,True
sub-029,NH,4,200,concatenate,,,,0.093211084033001,0.04377927490179261,0.04943180913120839,True
sub-029,NH,4,200,concatenate,,,,0.06113428042950844,0.0036323449501068647,0.05750193547940158,True
sub-029,NH,4,200,concatenate,,,,0.008341308636903163,0.02384754153537562,-0.015506232898472456,False
sub-029,NH,4,200,concatenate,,,,0.13398746901105257,0.0025118225960050226,0.13147564641504755,True
sub-029,NH,4,200,concatenate,,,,0.05335270135812837,0.018217647954749023,0.03513505340337934,True
sub-030,NH,4,200,concatenate,,,,0.03333401902994002,0.046308854259547935,-0.012974835229607913,False
sub-030,NH,4,200,concatenate,,,,0.06612957612003774,0.06471187164441,0.0014177044756277374,True
sub-030,NH,4,200,concatenate,,,,0.04226729263733727,0.04638419191009003,-0.004116899272752758,False
sub-030,NH,4,200,concatenate,,,,0.03808515074592432,0.022468992468144076,0.015616158277780245,True
sub-030,NH,4,200,concatenate,,,,0.005055416538471721,0.013698091982505904,-0.008642675444034183,False
sub-030,NH,4,200,concatenate,,,,0.06364396968711834,0.040810326091331346,0.022833643595786997,True
sub-030,NH,4,200,concatenate,,,,0.09227255638409783,0.05014040522287503,0.0421321511612228,True
sub-030,NH,4,200,concatenate,,,,0.028404944344825458,0.03893138871399253,-0.010526444369167071,False
sub-031,NH,4,200,concatenate,,,,0.11136739332238031,0.041060428825809674,0.07030696449657065,True
sub-031,NH,4,200,concatenate,,,,0.051599446415482926,0.08405424116202778,-0.032454794746544856,False
sub-031,NH,4,200,concatenate,,,,0.050074396196630816,0.023966393768324965,0.02610800242830585,True
sub-031,NH,4,200,concatenate,,,,0.0631532300768987,0.09200838339285422,-0.02885515331595552,False
sub-031,NH,4,200,concatenate,,,,0.03063108059605044,0.07084153926756896,-0.040210458671518526,False
sub-031,NH,4,200,concatenate,,,,0.10036293743152587,0.05785263589934762,0.04251030153217825,True
sub-031,NH,4,200,concatenate,,,,0.011260220001475895,0.05053211309699953,-0.03927189309552363,False
sub-031,NH,4,200,concatenate,,,,0.0986664907303585,0.018711334743687424,0.07995515598667108,True
sub-032,NH,4,200,concatenate,,,,0.08072443255496385,0.0052722230015952104,0.07545220955336863,True
sub-032,NH,4,200,concatenate,,,,0.11487576639992042,0.002422814710485285,0.11245295168943513,True
sub-032,NH,4,200,concatenate,,,,0.1018003455195957,0.0650757696009491,0.0367245759186466,True
sub-032,NH,4,200,concatenate,,,,0.07627280421290977,0.01858744013879656,0.05768536407411321,True
sub-032,NH,4,200,concatenate,,,,0.05822891563122734,0.1357842764109131,-0.07755536077968575,False
sub-032,NH,4,200,concatenate,,,,0.08465534548657021,0.029669052930145542,0.05498629255642466,True
sub-032,NH,4,200,concatenate,,,,0.07753545715559602,0.029784200157050862,0.04775125699854516,True
sub-032,NH,4,200,concatenate,,,,0.07842218113188243,0.04874366047579821,0.02967852065608422,True
sub-033,NH,4,200,concatenate,,,,0.09127388269188504,0.023016407171109705,0.06825747552077532,True
sub-033,NH,4,200,concatenate,,,,0.02629607427975741,0.0400790791841252,-0.013783004904367787,False
sub-033,NH,4,200,concatenate,,,,0.005914968039702481,0.006285987346385657,-0.0003710193066831756,False
sub-033,NH,4,200,concatenate,,,,0.11335033836373068,0.0156904256576308,0.09765991270609987,True
sub-033,NH,4,200,concatenate,,,,0.02915924046052527,0.014447357266046673,0.014711883194478597,True
sub-033,NH,4,200,concatenate,,,,0.026285909873736208,0.05991711969332263,-0.03363120981958642,False
sub-033,NH,4,200,concatenate,,,,0.03596105105074749,0.05956240942373367,-0.02360135837298618,False
sub-033,NH,4,200,concatenate,,,,0.06632149298019047,0.017068693667863375,0.049252799312327095,True
sub-034,NH,4,200,concatenate,,,,0.05983346188750599,0.04091246371671216,0.018920998170793832,True
sub-034,NH,4,200,concatenate,,,,0.11615578957360004,0.035482833441010234,0.0806729561325898,True
sub-034,NH,4,200,concatenate,,,,0.0005590902296191532,0.040109543806854726,-0.03955045357723557,False
sub-034,NH,4,200,concatenate,,,,0.05078151554574737,0.0062664981893284614,0.04451501735641891,True
sub-034,NH,4,200,concatenate,,,,0.102284511733389,0.046990772240096346,0.05529373949329265,True
