subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct
sub-022,NH,1,30,concatenate,attendright,4.0,100.0,0.021691421122951356,0.04098683553711329,-0.019295414414161934,False
sub-022,NH,1,30,concatenate,attendright,2.0,75.0,0.05250615117135228,0.03073325587926967,0.021772895292082612,True
sub-022,NH,1,30,concatenate,attendleft,2.0,100.0,0.10400628594413722,0.0421079032872445,0.061898382656892716,True
sub-022,NH,1,30,concatenate,attendleft,1.0,100.0,0.05167127146906604,0.03213009630574407,0.019541175163321968,True
sub-022,NH,1,30,concatenate,attendleft,0.0,100.0,0.19140086187143007,0.034216849713350296,0.15718401215807978,True
sub-022,NH,1,30,concatenate,attendright,1.0,100.0,0.03712675346068307,0.07324665661604546,-0.03611990315536239,False
sub-022,NH,1,30,concatenate,attendright,2.0,100.0,0.020978079967087438,0.010039889048367768,0.01093819091871967,True
sub-022,NH,1,30,concatenate,attendright,1.0,100.0,0.0851910335708382,0.07873466685242272,0.006456366718415471,True
sub-022,NH,1,30,concatenate,attendleft,2.0,75.0,0.14432153152616647,0.019752480422674773,0.1245690511034917,True
sub-022,NH,1,30,concatenate,attendright,1.0,100.0,0.1085431515391079,0.07600570898755997,0.03253744255154793,True
sub-022,NH,1,30,concatenate,attendright,1.0,100.0,0.10302539473001911,0.08910923607555832,0.013916158654460789,True
sub-022,NH,1,30,concatenate,attendleft,0.0,100.0,0.13381926879410963,0.13524591078087964,-0.0014266419867700053,False
sub-022,NH,1,30,concatenate,attendright,3.0,100.0,0.2527704555068284,0.0396731292440414,0.21309732626278702,True
sub-022,NH,1,30,concatenate,attendleft,5.0,100.0,0.06745335360474586,0.005787761103094897,0.06166559250165096,True
sub-022,NH,1,30,concatenate,attendright,2.0,100.0,0.26225093455340176,0.09477786147006609,0.16747307308333567,True
sub-022,NH,1,30,concatenate,attendleft,2.0,100.0,0.13421713099305307,0.04125059804905935,0.09296653294399372,True
sub-022,NH,1,30,concatenate,attendright,2.0,100.0,0.021008383434547778,0.0034409237233087838,0.017567459711238995,True
sub-022,NH,1,30,concatenate,attendright,3.0,50.0,0.049142082408947844,0.06399186539425683,-0.014849782985308986,False
sub-022,NH,1,30,concatenate,attendright,5.0,100.0,0.1779477179360488,0.04902254538065244,0.12892517255539637,True
sub-022,NH,1,30,concatenate,attendleft,4.0,100.0,0.11291603781721811,0.10135019646145499,0.01156584135576312,True
sub-023,NH,1,30,concatenate,attendright,0.0,100.0,0.09419313776132719,0.008711056086989816,0.08548208167433738,True
sub-023,NH,1,30,concatenate,attendright,12.0,100.0,0.18239406861576016,0.146804906097769,0.03558916251799116,True
sub-023,NH,1,30,concatenate,attendright,11.0,100.0,0.09842138075768733,0.0021395290070963637,0.09628185175059097,True
sub-023,NH,1,30,concatenate,attendright,5.0,75.0,0.13973406059208662,0.0650448678214619,0.07468919277062472,True
sub-023,NH,1,30,concatenate,attendleft,14.0,75.0,0.008412185175918992,0.013778956383946073,-0.005366771208027081,False
sub-023,NH,1,30,concatenate,attendleft,9.0,100.0,0.03307548595477786,0.039250503748579135,-0.006175017793801273,False
sub-023,NH,1,30,concatenate,attendleft,7.0,100.0,0.08531878456439632,0.027031899353916578,0.05828688521047974,True
sub-023,NH,1,30,concatenate,attendleft,9.0,75.0,0.07119467785335276,0.058584364107964214,0.012610313745388547,True
sub-023,NH,1,30,concatenate,attendright,9.0,25.0,0.050285669298797304,0.09808204767902018,-0.047796378380222874,False
sub-023,NH,1,30,concatenate,attendleft,11.0,100.0,0.12696808632008807,0.10638220336004489,0.020585882960043184,True
sub-023,NH,1,30,concatenate,attendleft,9.0,50.0,0.12005539713273301,0.01667054852479006,0.10338484860794295,True
sub-023,NH,1,30,concatenate,attendleft,5.0,100.0,0.11617479588661223,0.0175938068085863,0.09858098907802593,True
sub-023,NH,1,30,concatenate,attendleft,5.0,75.0,0.0037346116218650175,0.06396436267785698,-0.06022975105599196,False
sub-023,NH,1,30,concatenate,attendleft,6.0,100.0,0.1619589422459901,0.10477529417444499,0.05718364807154512,True
sub-023,NH,1,30,concatenate,attendleft,15.0,100.0,0.10678174809977489,0.024803642102072126,0.08197810599770276,True
sub-023,NH,1,30,concatenate,attendright,5.0,100.0,0.011881286609637427,0.03858112512612552,-0.026699838516488092,False
sub-023,NH,1,30,concatenate,attendright,0.0,100.0,0.03456932459577515,0.07780494832597888,-0.04323562373020373,False
sub-023,NH,1,30,concatenate,attendright,6.0,100.0,0.0958974832656057,0.0034516971103098312,0.09244578615529586,True
sub-023,NH,1,30,concatenate,attendleft,2.0,100.0,0.03451797320845569,0.15087178280951746,-0.11635380960106177,False
sub-023,NH,1,30,concatenate,attendright,3.0,100.0,0.1793783473623563,0.059529786009692325,0.11984856135266397,True
sub-023,NH,1,30,concatenate,attendright,2.0,100.0,0.025636446212928432,0.257353375014505,-0.23171692880157657,False
sub-023,NH,1,30,concatenate,attendleft,2.0,100.0,0.15302650920132807,0.02543391433285902,0.12759259486846905,True
sub-023,NH,1,30,concatenate,attendleft,1.0,100.0,0.03653853148430799,0.012947751670215639,0.02359077981409235,True
sub-023,NH,1,30,concatenate,attendleft,3.0,100.0,0.2539178211750748,0.08027304941368715,0.17364477176138762,True
sub-023,NH,1,30,concatenate,attendright,3.0,100.0,0.030540446618328058,0.004026482137453352,0.026513964480874706,True
sub-023,NH,1,30,concatenate,attendright,1.0,100.0,0.12883563004915263,0.06025362925168788,0.06858200079746475,True
