subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct
sub-001,HI,1,20,concatenate,attendleft,24.0,75.0,0.0030381111739935887,0.1365179610052868,-0.1334798498312932,False
sub-001,HI,1,20,concatenate,attendleft,24.0,75.0,0.002657742114233319,0.12517795455273611,-0.12252021243850279,False
sub-001,HI,1,20,concatenate,attendleft,24.0,75.0,0.13417760766279735,0.09832077128651875,0.035856836376278595,True
sub-001,HI,1,20,concatenate,attendleft,24.0,75.0,0.04629718196181242,0.19930675882383952,-0.1530095768620271,False
sub-001,HI,1,20,concatenate,attendright,26.0,100.0,0.0050822073506570295,0.09117514266988166,-0.08609293531922463,False
sub-001,HI,1,20,concatenate,attendright,26.0,100.0,0.08752453411034292,0.05976072413442615,0.027763809975916764,True
sub-001,HI,1,20,concatenate,attendleft,26.0,100.0,0.2761984146597092,0.02273214646929293,0.25346626819041623,True
sub-001,HI,1,20,concatenate,attendleft,26.0,100.0,0.08617028906429461,0.09787854453430714,-0.01170825547001253,False
sub-001,HI,1,20,concatenate,attendright,25.0,100.0,0.1540938759565302,0.01596039813872749,0.13813347781780272,True
sub-001,HI,1,20,concatenate,attendright,25.0,100.0,0.07331800067953165,0.020798630687006426,0.052519369992525225,True
sub-001,HI,1,20,concatenate,attendleft,26.0,50.0,0.03693301210992323,0.09918891549399728,-0.062255903384074045,False
sub-001,HI,1,20,concatenate,attendleft,26.0,50.0,0.17297110302613275,0.10439390841410813,0.06857719461202462,True
sub-001,HI,1,20,concatenate,attendright,26.0,100.0,0.30259644946867165,0.04292576975398174,0.25967067971468993,True
sub-001,HI,1,20,concatenate,attendright,26.0,100.0,0.13823785249618156,0.06045757178309821,0.07778028071308335,True
sub-001,HI,1,20,concatenate,attendright,26.0,25.0,0.0771171750161036,0.056162757724248516,0.020954417291855085,True
sub-001,HI,1,20,concatenate,attendright,26.0,25.0,0.21931028819007337,0.025758742059658307,0.19355154613041506,True
sub-001,HI,1,20,concatenate,attendright,26.0,100.0,0.07476412025753577,0.10517273435146095,-0.030408614093925174,False
sub-001,HI,1,20,concatenate,attendright,26.0,100.0,0.005039253036836079,0.02473987978156174,-0.01970062674472566,False
sub-001,HI,1,20,concatenate,attendleft,43.0,75.0,0.046151358381753486,0.05443298938973384,-0.00828163100798035,False
sub-001,HI,1,20,concatenate,attendleft,43.0,75.0,0.11823723015102662,0.07452668714503602,0.0437105430059906,True
sub-001,HI,1,20,concatenate,attendleft,44.0,100.0,0.04989881791080988,0.07123456437459154,-0.02133574646378166,False
sub-001,HI,1,20,concatenate,attendleft,44.0,100.0,0.10282399194489207,0.021594735536289458,0.08122925640860261,True
sub-001,HI,1,20,concatenate,attendleft,53.0,100.0,0.029987727525861072,0.1637037089966207,-0.13371598147075964,False
sub-001,HI,1,20,concatenate,attendleft,53.0,100.0,0.007141701373310846,0.01668854828919711,-0.009546846915886266,False
sub-001,HI,1,20,concatenate,attendright,55.0,100.0,0.20345514625493916,0.006996187642444501,0.19645895861249466,True
sub-001,HI,1,20,concatenate,attendright,55.0,100.0,0.1339804663111563,0.1473376474212721,-0.013357181110115801,False
sub-001,HI,1,20,concatenate,attendright,59.0,100.0,0.20166607912063853,0.022202388203553573,0.17946369091708494,True
sub-001,HI,1,20,concatenate,attendright,59.0,100.0,0.24414641187070632,0.13179539278911057,0.11235101908159575,True
sub-001,HI,1,20,concatenate,attendright,61.0,100.0,0.009725491725448917,0.20228454658382763,-0.1925590548583787,False
sub-001,HI,1,20,concatenate,attendright,61.0,100.0,0.013476313812427856,0.01233043902996111,0.0011458747824667458,True
sub-001,HI,1,20,concatenate,attendleft,58.0,100.0,0.20140075991693585,0.04983685451122379,0.15156390540571205,True
sub-001,HI,1,20,concatenate,attendleft,58.0,100.0,0.06024194438644989,0.09477167079023999,-0.034529726403790095,False
sub-001,HI,1,20,concatenate,attendright,62.0,100.0,0.03292887699501782,0.0406157071361259,-0.007686830141108082,False
sub-001,HI,1,20,concatenate,attendright,62.0,100.0,0.1919615587316328,0.19549956482189948,-0.003538006090266693,False
sub-001,HI,1,20,concatenate,attendright,61.0,100.0,0.20291072794370776,0.02359631098033883,0.17931441696336894,True
