subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct
sub-022,NH,1,50,concatenate,attendright,1.0,100.0,0.08882342503530113,0.03532121789216327,0.053502207143137866,True
sub-022,NH,1,50,concatenate,attendleft,0.0,100.0,0.12431979714650233,0.0979739692674583,0.026345827879044034,True
sub-022,NH,1,50,concatenate,attendright,3.0,100.0,0.1848256581751174,0.024256884558099316,0.16056877361701807,True
sub-022,NH,1,50,concatenate,attendleft,5.0,100.0,0.10506313631687286,0.00468502742560271,0.10037810889127015,True
sub-022,NH,1,50,concatenate,attendright,2.0,100.0,0.23705110167741175,0.11862428782851132,0.11842681384890043,True
sub-022,NH,1,50,concatenate,attendleft,2.0,100.0,0.11165894146115113,0.02924743500753873,0.0824115064536124,True
sub-022,NH,1,50,concatenate,attendright,2.0,100.0,0.03202998722053844,0.042040575883307896,-0.010010588662769458,False
sub-022,NH,1,50,concatenate,attendright,3.0,50.0,0.023395452487166568,0.0374506801686592,-0.01405522768149263,False
sub-022,NH,1,50,concatenate,attendright,5.0,100.0,0.16954852711032156,0.031488479889386974,0.1380600472209346,True
sub-022,NH,1,50,concatenate,attendleft,4.0,100.0,0.05193628776707591,0.0062639151525968806,0.045672372614479026,True
sub-023,NH,1,50,concatenate,attendright,0.0,100.0,0.03192105490281187,0.012176752879815771,0.0197443020229961,True
sub-023,NH,1,50,concatenate,attendright,12.0,100.0,0.1269563296805515,0.16049759267379585,-0.033541262993244336,False
sub-023,NH,1,50,concatenate,attendright,11.0,100.0,0.08422524511867524,0.002754847364755016,0.08147039775392022,True
sub-023,NH,1,50,concatenate,attendright,5.0,75.0,0.14601610122730468,0.04039058661412834,0.10562551461317635,True
sub-023,NH,1,50,concatenate,attendleft,14.0,75.0,0.05650969659978254,0.04957436647729631,0.006935330122486233,True
sub-023,NH,1,50,concatenate,attendleft,9.0,100.0,0.06186027456179846,0.07706331902287943,-0.015203044461080964,False
sub-023,NH,1,50,concatenate,attendleft,7.0,100.0,0.07542878401607293,0.02434454266610753,0.051084241349965406,True
sub-023,NH,1,50,concatenate,attendleft,9.0,75.0,0.10260614243505439,0.020299417512845783,0.08230672492220861,True
sub-023,NH,1,50,concatenate,attendright,9.0,25.0,0.06704948205874078,0.08293122585843166,-0.015881743799690873,False
sub-023,NH,1,50,concatenate,attendleft,11.0,100.0,0.04520724753442534,0.04076925738855273,0.004437990145872615,True
sub-023,NH,1,50,concatenate,attendleft,9.0,50.0,0.13228568980216243,0.000841607492299973,0.13144408230986246,True
sub-023,NH,1,50,concatenate,attendleft,5.0,100.0,0.15145216560915828,0.04672099826630295,0.10473116734285533,True
