subject,group,trial,attend_side,difficulty,score,r_att,r_ign,delta_r,correct
sub-026,NH,sub026/target/t027.wav,attendright,0.0,100.0,0.01671243409197648,0.07383957735624208,-0.0571271432642656,False
sub-026,NH,sub026/target/t030.wav,attendleft,0.0,100.0,0.17505364516802685,0.10716363904688236,0.06789000612114449,True
sub-026,NH,sub026/target/t031.wav,attendright,0.0,100.0,0.11562620284878798,0.03445037880666674,0.08117582404212124,True
sub-026,NH,sub026/target/t032.wav,attendleft,0.0,100.0,0.02017807037772789,0.04564717607820855,-0.02546910570048066,False
sub-026,NH,sub026/target/t033.wav,attendright,0.0,100.0,0.022912433754494005,0.03246055896807681,-0.009548125213582802,False
sub-026,NH,sub026/target/t034.wav,attendleft,0.0,100.0,0.0188257276829295,0.08910593624254913,-0.07028020855961963,False
sub-026,NH,sub026/target/t035.wav,attendright,0.0,100.0,0.016549719572564403,0.050183174484408434,-0.03363345491184403,False
sub-026,NH,sub026/target/t036.wav,attendleft,0.0,100.0,0.034492038872651676,0.09257296099615296,-0.058080922123501286,False
sub-026,NH,sub026/target/t038.wav,attendleft,14.0,100.0,0.027160559475421352,0.03828434965536521,-0.011123790179943856,False
sub-026,NH,sub026/target/t039.wav,attendleft,13.0,100.0,0.16300320741208094,0.06235328142974079,0.10064992598234015,True
sub-026,NH,sub026/target/t040.wav,attendleft,13.0,75.0,0.1009006526212373,0.0951133333291646,0.0057873192920726985,True
sub-026,NH,sub026/target/t041.wav,attendright,13.0,100.0,0.0921977541628637,0.1094954986793611,-0.017297744516497404,False
sub-026,NH,sub026/target/t042.wav,attendright,11.0,100.0,0.034776662945417584,0.00016809800000739818,0.03460856494541019,True
sub-026,NH,sub026/target/t043.wav,attendleft,13.0,100.0,0.2759380092462516,0.16705792757909874,0.10888008166715288,True
sub-026,NH,sub026/target/t044.wav,attendleft,14.0,100.0,0.05301394744159924,0.06705846075739959,-0.014044513315800346,False
sub-026,NH,sub026/target/t048.wav,attendright,13.0,50.0,0.0025172754063446136,0.012615468614757592,-0.010098193208412978,False
sub-027,NH,sub027/target/t003.wav,attendright,4.0,100.0,0.022245778990362824,0.021329329886807646,0.0009164491035551781,True
sub-027,NH,sub027/target/t004.wav,attendleft,0.0,100.0,0.0030724079023790227,0.02970495380360449,-0.02663254590122547,False
sub-027,NH,sub027/target/t005.wav,attendright,0.0,100.0,0.1617647427670104,0.025047970842612614,0.13671677192439777,True
sub-027,NH,sub027/target/t006.wav,attendleft,0.0,100.0,0.01397959946263498,0.0002875564676597546,0.013692042994975225,True
sub-027,NH,sub027/target/t008.wav,attendright,0.0,100.0,0.0902580223797249,0.059320229022664955,0.030937793357059942,True
sub-027,NH,sub027/target/t009.wav,attendleft,0.0,100.0,0.12253000337889577,0.12104311068933664,0.0014868926895591356,True
sub-027,NH,sub027/target/t011.wav,attendleft,50.0,75.0,0.06958431266159511,0.07926143014170625,-0.009677117480111144,False
sub-027,NH,sub027/target/t012.wav,attendleft,50.0,100.0,0.09208344718945254,0.00347726634109369,0.08860618084835885,True
sub-027,NH,sub027/target/t014.wav,attendleft,0.0,75.0,0.05148865230415836,0.012261686253184571,0.03922696605097379,True
sub-027,NH,sub027/target/t015.wav,attendright,0.0,100.0,0.048918569425028605,0.00905157885771827,0.039866990567310336,True
sub-027,NH,sub027/target/t016.wav,attendleft,1.0,75.0,0.1052792589484442,0.005470187224539881,0.09980907172390432,True
sub-027,NH,sub027/target/t018.wav,attendleft,0.0,100.0,0.09243313801946032,0.06681024349632823,0.025622894523132086,True
sub-027,NH,sub027/target/t019.wav,attendleft,0.0,100.0,0.17994402405884738,0.124494844632083,0.055449179426764375,True
sub-027,NH,sub027/target/t020.wav,attendright,0.0,100.0,0.05580229676783753,0.049375849470443184,0.006426447297394347,True
sub-027,NH,sub027/target/t021.wav,attendright,50.0,100.0,0.19163230047497282,0.000204144031237377,0.19142815644373545,True
sub-027,NH,sub027/target/t024.wav,attendright,0.0,75.0,0.051243945735733376,0.023600546913564835,0.02764339882216854,True
sub-027,NH,sub027/target/t028.wav,attendleft,50.0,100.0,0.05938693521774469,0.003686123565622717,0.05570081165212198,True
sub-027,NH,sub027/target/t029.wav,attendleft,0.0,100.0,0.014600554954527344,0.02790557564443606,-0.013305020689908714,False
sub-027,NH,sub027/target/t030.wav,attendright,0.0,75.0,0.12392713780842242,0.09938229166587478,0.024544846142547636,True
sub-027,NH,sub027/target/t031.wav,attendright,0.0,100.0,0.0019583703918247676,0.06374898488601927,-0.0617906144941945,False
sub-027,NH,sub027/target/t032.wav,attendright,0.0,100.0,0.1023882213039091,0.18276824839851363,-0.08038002709460454,False
sub-027,NH,sub027/target/t033.wav,attendleft,0.0,100.0,0.003462959797611442,0.020890218620778774,-0.017427258823167334,False
sub-027,NH,sub027/target/t035.wav,attendright,1.0,75.0,0.04485355491779324,0.09217778864100797,-0.047324233723214724,False
sub-027,NH,sub027/target/t036.wav,attendright,0.0,100.0,0.016504637946116223,0.05485832890607504,-0.03835369095995882,False
sub-027,NH,sub027/target/t038.wav,attendright,0.0,75.0,0.039678486042354986,0.005352758845223471,0.03432572719713151,True
sub-027,NH,sub027/target/t039.wav,attendleft,0.0,100.0,0.1026622347184349,0.03334996757300024,0.06931226714543466,True
sub-027,NH,sub027/target/t041.wav,attendleft,0.0,100.0,0.13911271041810075,0.06256009749209797,0.07655261292600278,True
sub-027,NH,sub027/target/t043.wav,attendleft,1.0,75.0,0.11246672520861667,0.13119408372714378,-0.01872735851852711,False
sub-027,NH,sub027/target/t044.wav,attendright,1.0,75.0,0.06918109511594962,0.22550329226460414,-0.15632219714865453,False
sub-027,NH,sub027/target/t045.wav,attendright,6.0,100.0,0.06763909388147815,0.07203429136268258,-0.004395197481204427,False
sub-027,NH,sub027/target/t046.wav,attendleft,1.0,100.0,0.06751121584201868,0.11077477752581288,-0.04326356168379421,False
sub-027,NH,sub027/target/t047.wav,attendright,3.0,50.0,0.07227331088842247,0.02586384596432054,0.04640946492410193,True
sub-028,NH,sub028/target/t002.wav,attendright,60.0,100.0,0.08193507627465442,0.0020201677121699474,0.07991490856248447,True
sub-028,NH,sub028/target/t003.wav,attendleft,66.0,100.0,0.055726577208816595,0.029582336928866484,0.02614424027995011,True
sub-028,NH,sub028/target/t004.wav,attendright,64.0,100.0,0.016605192920523103,0.05533932754782363,-0.03873413462730052,False
sub-028,NH,sub028/target/t005.wav,attendright,77.0,100.0,0.18861697078232656,0.054022078309778676,0.13459489247254788,True
sub-028,NH,sub028/target/t006.wav,attendleft,75.0,75.0,0.1298067251478195,0.19072611847336354,-0.06091939332554405,False
sub-028,NH,sub028/target/t007.wav,attendleft,75.0,100.0,0.08342845066483322,0.11022660359981076,-0.026798152934977545,False
